Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,152.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,245.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,387.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,372.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 95 años y más,183.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Todas las edades,602.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,6.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,9.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,17.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,30.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,30.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,38.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,73.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,95.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,126.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,130.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,39.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Todas las edades,898.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,4.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,8.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,15.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,17.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,23.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,28.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,43.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,66.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,95.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,150.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,176.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,184.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,79.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Todas las edades,562.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,7.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,10.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,17.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,24.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,37.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,34.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,73.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,86.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,105.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,114.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,49.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,Todas las edades,598.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,Menores de 1 año,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 1 a 4 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 5 a 9 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 10 a 14 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 15 a 19 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 20 a 24 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 25 a 29 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 30 a 34 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 35 a 39 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 45 a 49 años,6.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 50 a 54 años,9.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 55 a 59 años,15.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 60 a 64 años,23.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 65 a 69 años,38.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 70 a 74 años,37.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 75 a 79 años,77.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 80 a 84 años,98.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 85 a 89 años,135.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 90 a 94 años,106.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Municipio mayor de 100.000 habitantes,De 95 años y más,44.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,Todas las edades,2.138
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,Menores de 1 año,7.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 1 a 4 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 5 a 9 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 10 a 14 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 15 a 19 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 20 a 24 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 25 a 29 años,5.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 30 a 34 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 35 a 39 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 40 a 44 años,6.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 45 a 49 años,13.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 50 a 54 años,29.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 55 a 59 años,47.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 60 a 64 años,84.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 65 a 69 años,104.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 70 a 74 años,138.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 75 a 79 años,229.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 80 a 84 años,291.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 85 a 89 años,464.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 90 a 94 años,453.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Capital,De 95 años y más,259.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,Todas las edades,30.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,Menores de 1 año,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 1 a 4 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 5 a 9 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 10 a 14 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 15 a 19 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 20 a 24 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 25 a 29 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 30 a 34 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 35 a 39 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 40 a 44 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 45 a 49 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 50 a 54 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 55 a 59 años,4.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 60 a 64 años,4.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 65 a 69 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 70 a 74 años,6.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 75 a 79 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 80 a 84 años,4.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 85 a 89 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 90 a 94 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Ambos sexos,Extranjeros,De 95 años y más,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,Todas las edades,3.205
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,Menores de 1 año,7.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 1 a 4 años,4.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 5 a 9 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 10 a 14 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 15 a 19 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 20 a 24 años,0.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 25 a 29 años,7.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 30 a 34 años,7.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 35 a 39 años,8.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 40 a 44 años,18.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 45 a 49 años,40.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 50 a 54 años,62.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 55 a 59 años,104.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 60 a 64 años,155.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 65 a 69 años,222.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 70 a 74 años,249.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 75 a 79 años,428.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 80 a 84 años,518.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 85 a 89 años,622.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 90 a 94 años,551.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Total,De 95 años y más,195.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Municipio menor o igual a 10.000 habitantes,Todas las edades,826.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,315.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,452.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,278.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Municipio mayor de 100.000 habitantes,Todas las edades,307.0
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Capital,Todas las edades,1.009
001-008 I.Enfermedades infecciosas y parasitarias,Hombres,Extranjeros,Todas las edades,18.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,Todas las edades,3.215
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,Menores de 1 año,6.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 1 a 4 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 5 a 9 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 10 a 14 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 15 a 19 años,4.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 20 a 24 años,1.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 25 a 29 años,3.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 30 a 34 años,5.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 35 a 39 años,2.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 40 a 44 años,4.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 45 a 49 años,16.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 50 a 54 años,29.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 55 a 59 años,53.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 60 a 64 años,76.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 65 a 69 años,105.0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Total,De 70 a 74 años,142.0
