Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,3
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,5
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,8
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,7
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,19
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,32
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,45
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,72
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,67
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Municipio mayor de 100.000 habitantes,De 95 años y más,30
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,Menores de 1 año,2
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 1 a 4 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 5 a 9 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 10 a 14 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 15 a 19 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 20 a 24 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 25 a 29 años,2
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 30 a 34 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 35 a 39 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 40 a 44 años,2
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 45 a 49 años,3
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 50 a 54 años,14
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 55 a 59 años,19
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 60 a 64 años,25
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 65 a 69 años,37
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 70 a 74 años,58
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 75 a 79 años,84
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 80 a 84 años,136
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 85 a 89 años,274
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 90 a 94 años,276
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Capital,De 95 años y más,194
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,Menores de 1 año,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 1 a 4 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 5 a 9 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 10 a 14 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 15 a 19 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 20 a 24 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 25 a 29 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 30 a 34 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 35 a 39 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 40 a 44 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 45 a 49 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 50 a 54 años,0
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 55 a 59 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 60 a 64 años,2
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 65 a 69 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 70 a 74 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 75 a 79 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 80 a 84 años,2
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 85 a 89 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 90 a 94 años,1
001-008 I.Enfermedades infecciosas y parasitarias,Mujeres,Extranjeros,De 95 años y más,0
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,1
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,1
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,3
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,4
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,1
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,4
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,11
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,20
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,32
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,93
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,188
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,412
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,737
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,993
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,1084
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,1276
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,1172
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,1057
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,687
009-041 II.Tumores,Hombres,Municipio menor o igual a 10.000 habitantes,De 95 años y más,193
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,0
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,2
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,2
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,3
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,2
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,1
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,8
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,7
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,22
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,44
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,112
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,198
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,324
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,420
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,487
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,585
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,454
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,452
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,231
009-041 II.Tumores,Hombres,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,55
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,1
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,2
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,3
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,3
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,4
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,4
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,0
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,10
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,14
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,35
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,112
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,162
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,299
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,526
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,633
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,756
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,906
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,736
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,611
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,344
009-041 II.Tumores,Hombres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,72
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,4
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,3
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,1
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,2
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,9
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,17
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,24
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,56
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,93
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,183
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,308
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,369
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,470
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,575
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,496
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,335
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,173
009-041 II.Tumores,Hombres,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,56
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,Menores de 1 año,1
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 1 a 4 años,0
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 5 a 9 años,3
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 10 a 14 años,2
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 15 a 19 años,6
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,2
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,4
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,6
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,12
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,22
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,59
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,94
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,207
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,294
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,354
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,497
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,586
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,448
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,371
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,201
009-041 II.Tumores,Hombres,Municipio mayor de 100.000 habitantes,De 95 años y más,39
009-041 II.Tumores,Hombres,Capital,Menores de 1 año,1
009-041 II.Tumores,Hombres,Capital,De 1 a 4 años,3
009-041 II.Tumores,Hombres,Capital,De 5 a 9 años,6
009-041 II.Tumores,Hombres,Capital,De 10 a 14 años,6
009-041 II.Tumores,Hombres,Capital,De 15 a 19 años,9
009-041 II.Tumores,Hombres,Capital,De 20 a 24 años,6
009-041 II.Tumores,Hombres,Capital,De 25 a 29 años,8
009-041 II.Tumores,Hombres,Capital,De 30 a 34 años,15
009-041 II.Tumores,Hombres,Capital,De 35 a 39 años,38
009-041 II.Tumores,Hombres,Capital,De 40 a 44 años,69
009-041 II.Tumores,Hombres,Capital,De 45 a 49 años,132
009-041 II.Tumores,Hombres,Capital,De 50 a 54 años,277
009-041 II.Tumores,Hombres,Capital,De 55 a 59 años,522
009-041 II.Tumores,Hombres,Capital,De 60 a 64 años,916
009-041 II.Tumores,Hombres,Capital,De 65 a 69 años,1169
009-041 II.Tumores,Hombres,Capital,De 70 a 74 años,1498
009-041 II.Tumores,Hombres,Capital,De 75 a 79 años,1790
009-041 II.Tumores,Hombres,Capital,De 80 a 84 años,1657
009-041 II.Tumores,Hombres,Capital,De 85 a 89 años,1343
009-041 II.Tumores,Hombres,Capital,De 90 a 94 años,882
009-041 II.Tumores,Hombres,Capital,De 95 años y más,212
009-041 II.Tumores,Hombres,Extranjeros,Menores de 1 año,0
009-041 II.Tumores,Hombres,Extranjeros,De 1 a 4 años,0
009-041 II.Tumores,Hombres,Extranjeros,De 5 a 9 años,1
009-041 II.Tumores,Hombres,Extranjeros,De 10 a 14 años,0
009-041 II.Tumores,Hombres,Extranjeros,De 15 a 19 años,1
009-041 II.Tumores,Hombres,Extranjeros,De 20 a 24 años,1
009-041 II.Tumores,Hombres,Extranjeros,De 25 a 29 años,1
009-041 II.Tumores,Hombres,Extranjeros,De 30 a 34 años,2
009-041 II.Tumores,Hombres,Extranjeros,De 35 a 39 años,0
009-041 II.Tumores,Hombres,Extranjeros,De 40 a 44 años,1
009-041 II.Tumores,Hombres,Extranjeros,De 45 a 49 años,5
009-041 II.Tumores,Hombres,Extranjeros,De 50 a 54 años,4
009-041 II.Tumores,Hombres,Extranjeros,De 55 a 59 años,11
009-041 II.Tumores,Hombres,Extranjeros,De 60 a 64 años,7
009-041 II.Tumores,Hombres,Extranjeros,De 65 a 69 años,17
009-041 II.Tumores,Hombres,Extranjeros,De 70 a 74 años,14
009-041 II.Tumores,Hombres,Extranjeros,De 75 a 79 años,19
009-041 II.Tumores,Hombres,Extranjeros,De 80 a 84 años,14
009-041 II.Tumores,Hombres,Extranjeros,De 85 a 89 años,4
009-041 II.Tumores,Hombres,Extranjeros,De 90 a 94 años,3
009-041 II.Tumores,Hombres,Extranjeros,De 95 años y más,0
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,1
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,5
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,2
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,1
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,9
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,11
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,27
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,53
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,100
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,179
009-041 II.Tumores,Mujeres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,285
